id,timestamp,full_sq,life_sq,floor,max_floor,material,build_year,num_room,kitch_sq,apartment condition,sub_area,price
25107,2014-02-25,75,35.0,9.0,22.0,1.0,2014.0,2.0,10.0,1.0,109,9854440.8592
86115,2014-01-22,21,13.0,5.0,9.0,2.0,1972.0,1.0,3.0,2.0,117,3725264.0
28606,2015-04-04,129,,2.0,0.0,1.0,,4.0,0.0,,22,42946605.60384
59132,2014-05-27,38,,8.0,17.0,1.0,,1.0,1.0,1.0,72,3429672.4
90188,2014-12-22,65,44.0,4.0,12.0,1.0,1966.0,3.0,9.0,3.0,122,11742680.0
33300,2014-05-25,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,134,5406273.1832
32276,2012-01-02,53,30.0,7.0,,,,,,,42,4737564.0
79255,2013-07-20,39,,1.0,,,,,,,87,1939178.8866400002
54165,2014-07-31,51,,8.0,0.0,1.0,,1.0,0.0,,102,4379468.9488
85572,2015-05-07,154,108.0,14.0,18.0,4.0,2006.0,4.0,5.0,3.0,31,40492000.0
44268,2013-08-23,69,69.0,15.0,,,,,,,134,4518519.2866400005
79078,2014-04-27,36,19.0,10.0,17.0,1.0,1993.0,1.0,7.0,3.0,65,5385436.0
23983,2014-12-18,45,28.0,9.0,14.0,1.0,2001.0,2.0,6.0,2.0,139,5587896.0
94612,2013-05-26,48,,4.0,,,,,,,102,3579047.3880000003
70181,2013-12-20,44,29.0,4.0,5.0,5.0,1960.0,2.0,6.0,2.0,26,6883640.0
32912,2012-02-15,45,29.0,6.0,,,,,,,42,890824.0
61216,2012-07-12,38,22.0,4.0,,,,,,,109,5628388.0
73565,2013-07-01,31,31.0,13.0,,,,,,,102,2820834.688
22481,2015-05-11,57,,11.0,11.0,1.0,,2.0,1.0,1.0,102,4265265.312
75159,2014-04-29,64,36.0,3.0,5.0,2.0,1957.0,2.0,6.0,2.0,84,7288560.0
56819,2014-10-26,76,51.0,5.0,5.0,2.0,1931.0,3.0,7.0,3.0,23,16260777.36
10089,2015-04-22,57,33.0,4.0,15.0,1.0,2006.0,2.0,9.0,3.0,48,5992816.0
23923,2014-09-20,32,17.0,1.0,5.0,2.0,1960.0,1.0,6.0,2.0,34,4251660.0
35834,2015-06-03,53,,1.0,4.0,6.0,,2.0,0.0,,87,3241131.92992
15314,2014-12-13,64,45.0,5.0,12.0,1.0,1975.0,3.0,6.0,2.0,20,1619680.0
41626,2015-06-13,61,,15.0,17.0,1.0,,2.0,1.0,,124,5147071.7436
15626,2014-04-03,59,,2.0,17.0,1.0,,2.0,1.0,1.0,72,5000640.524
43662,2013-12-02,55,37.0,4.0,5.0,1.0,1960.0,3.0,5.0,2.0,1,7895940.0
93608,2013-05-19,37,,13.0,,,,,,,72,3084834.4296
79643,2014-06-17,64,,13.0,17.0,1.0,,2.0,0.0,,72,5338465.28
84216,2014-05-07,52,33.0,3.0,9.0,1.0,1983.0,3.0,6.0,,19,7167084.0
83190,2014-01-14,76,43.0,7.0,14.0,1.0,1996.0,3.0,8.0,3.0,60,8584304.0
57803,2013-08-15,36,20.0,3.0,12.0,5.0,1968.0,1.0,9.0,2.0,44,4616088.0
30804,2013-05-08,74,74.0,10.0,,,,,,,94,4913058.7575199995
17945,2013-08-27,44,27.0,1.0,4.0,2.0,1961.0,2.0,5.0,3.0,124,4170676.0
75458,2015-05-11,45,28.0,11.0,12.0,1.0,1966.0,2.0,5.0,2.0,117,7126592.0
56809,2013-04-15,61,29.0,4.0,,,,,,,105,4383145.6224
70097,2012-11-14,77,45.0,9.0,,,,,,,56,10487428.0
61738,2014-03-19,39,24.0,5.0,5.0,2.0,1963.0,2.0,5.0,,58,5263960.0
44550,2014-03-02,39,39.0,12.0,17.0,1.0,1.0,1.0,1.0,,94,3264571.93888
41058,2015-01-28,40,20.0,7.0,14.0,1.0,1988.0,1.0,8.0,2.0,74,5101992.0
33665,2014-05-16,77,47.0,1.0,5.0,2.0,1958.0,3.0,8.0,3.0,34,8665288.0
62989,2013-11-17,30,11.0,1.0,17.0,1.0,2011.0,1.0,8.0,3.0,103,3401328.0
19148,2012-11-27,37,37.0,5.0,,,,,,,143,2651881.0081599997
71968,2012-04-01,32,18.0,6.0,,,,,,,19,4332644.0
29252,2014-11-03,32,18.0,12.0,12.0,1.0,1972.0,1.0,6.0,3.0,19,4980516.0
15170,2013-12-01,66,44.0,8.0,12.0,5.0,1966.0,3.0,9.0,3.0,52,6498966.0
98138,2014-08-12,41,20.0,9.0,14.0,1.0,1985.0,1.0,8.0,3.0,13,5223468.0
91523,2013-11-20,53,35.0,5.0,5.0,2.0,1962.0,3.0,5.0,2.0,145,1619680.0
43804,2012-06-21,39,20.0,11.0,,,,,,,48,809840.0
69239,2014-04-08,40,40.0,10.0,17.0,1.0,,1.0,1.0,,124,3158473.1808
46899,2015-05-09,77,46.0,3.0,6.0,2.0,1954.0,3.0,9.0,3.0,78,8260368.0
78496,2014-11-19,83,48.0,7.0,14.0,1.0,1996.0,3.0,8.0,3.0,48,8422336.0
36214,2015-02-01,117,74.0,6.0,8.0,2.0,1960.0,5.0,21.0,3.0,29,29964080.0
70497,2014-12-04,78,,13.0,1.0,1.0,,2.0,1.0,,94,7008804.8212
84211,2013-11-26,37,,15.0,17.0,1.0,2013.0,1.0,1.0,1.0,72,3351134.1168
76445,2014-07-21,36,22.0,7.0,9.0,5.0,1964.0,2.0,7.0,3.0,123,5992816.0
86654,2012-11-24,45,45.0,,,,,,,,28,4859040.0
62132,2013-12-05,55,31.0,3.0,8.0,2.0,1937.0,2.0,6.0,3.0,35,11742680.0
46527,2014-08-11,75,44.0,3.0,16.0,1.0,1981.0,3.0,10.0,2.0,126,11783172.0
37658,2014-09-29,66,45.0,1.0,9.0,1.0,1975.0,3.0,5.0,,79,971808.0
81888,2013-04-02,56,32.0,21.0,,,,,,,78,9209095.56
43887,2012-02-26,39,19.0,12.0,,,,,,,60,4980516.0
23879,2014-12-20,44,28.0,1.0,9.0,1.0,1976.0,2.0,6.0,4.0,37,6195276.0
17932,2014-07-18,59,,10.0,1.0,1.0,,2.0,1.0,,48,5149003.212
97970,2013-07-20,60,,7.0,,,,,,,103,3931051.63256
20484,2012-10-10,29,16.0,3.0,,,,,,,14,809840.0
45418,2014-12-09,31,18.0,1.0,1.0,2.0,2002.0,1.0,0.0,,132,404920.0
71845,2015-04-06,57,32.0,3.0,16.0,5.0,1980.0,2.0,10.0,3.0,139,6397736.0
82581,2014-01-02,32,18.0,3.0,9.0,1.0,1985.0,1.0,6.0,2.0,40,4737564.0
85083,2015-05-30,49,31.0,7.0,14.0,5.0,1974.0,2.0,9.0,2.0,56,6316752.0
58414,2013-12-18,52,34.0,4.0,9.0,1.0,1977.0,3.0,6.0,3.0,37,7450528.0
68644,2013-11-24,72,43.0,9.0,17.0,1.0,1986.0,3.0,10.0,2.0,79,7669184.8
42185,2014-05-31,40,18.0,3.0,14.0,2.0,1982.0,1.0,10.0,3.0,15,6478720.0
44533,2014-04-23,35,14.0,4.0,17.0,1.0,2000.0,1.0,9.0,3.0,60,4616088.0
17427,2014-08-07,26,14.0,3.0,9.0,1.0,1973.0,1.0,5.0,2.0,83,3887232.0
26229,2013-04-29,62,62.0,5.0,,,,,,,103,4187233.98864
99112,2014-10-19,58,34.0,5.0,5.0,2.0,1958.0,2.0,5.0,3.0,28,6073800.0
60909,2014-05-01,45,28.0,5.0,9.0,1.0,1968.0,2.0,6.0,3.0,27,6073800.0
26485,2014-09-07,41,26.0,3.0,5.0,2.0,1964.0,2.0,5.0,2.0,28,5182976.0
96644,2014-09-23,74,39.0,4.0,14.0,2.0,1976.0,3.0,6.0,2.0,106,11945140.0
20864,2013-09-11,44,26.0,3.0,5.0,5.0,1960.0,2.0,6.0,3.0,143,4251660.0
61850,2012-12-11,34,19.0,7.0,,,,,,,78,4535104.0
32414,2012-01-19,55,29.0,4.0,,,,,,,45,6073800.0
80742,2014-08-16,82,,17.0,17.0,1.0,,3.0,1.0,1.0,86,5084556.1448
89358,2014-04-06,44,28.0,1.0,12.0,5.0,1968.0,2.0,5.0,2.0,28,4859040.0
67350,2012-04-14,56,42.0,4.0,,,,,,,123,5830848.0
26004,2012-12-06,75,46.0,9.0,,,,,,,133,10284968.0
22856,2013-08-05,29,18.0,9.0,,,,,,,69,4859040.0
83868,2015-01-16,37,,5.0,19.0,1.0,2014.0,1.0,1.0,1.0,101,3096275.84912
20760,2014-09-24,52,34.0,2.0,9.0,1.0,1977.0,3.0,6.0,2.0,37,6478720.0
47155,2015-07-04,38,38.0,12.0,17.0,1.0,2017.0,1.0,6.0,1.0,103,4766874.53912
41671,2014-05-10,32,18.0,8.0,9.0,1.0,1974.0,1.0,6.0,2.0,83,809840.0
60184,2014-11-28,63,33.0,11.0,14.0,1.0,2007.0,2.0,12.0,2.0,78,6924132.0
38640,2014-06-17,29,17.0,3.0,9.0,2.0,1969.0,1.0,5.0,2.0,33,3806248.0
57430,2013-07-25,142,142.0,4.0,6.0,2.0,2013.0,2.0,10.0,1.0,132,4599891.2
65725,2014-01-01,51,33.0,4.0,5.0,2.0,1960.0,3.0,6.0,3.0,1,7774464.0
19238,2013-10-12,63,,12.0,1.0,1.0,2013.0,2.0,1.0,,72,4781139.87072
43538,2014-09-17,39,19.0,16.0,17.0,1.0,1983.0,1.0,8.0,2.0,56,4899532.0
98485,2012-10-12,42,27.0,4.0,,,,,,,20,5506912.0
82198,2014-12-29,44,44.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,134,4517132.03072
18030,2013-07-12,35,21.0,4.0,,,,,,,84,4211168.0
74781,2013-06-04,58,32.0,12.0,,,,,,,67,7612496.0
94255,2012-09-17,42,,3.0,,,,,,,102,2823102.24
85307,2012-08-21,45,26.0,6.0,,,,,,,116,6154784.0
34000,2014-06-24,82,82.0,6.0,14.0,1.0,2014.0,3.0,1.0,1.0,102,5156980.136
17665,2014-04-01,64,34.0,14.0,17.0,1.0,2004.0,2.0,11.0,3.0,115,9961032.0
33645,2014-07-28,37,18.0,3.0,17.0,1.0,1989.0,1.0,7.0,2.0,13,4575596.0
24259,2013-12-15,34,13.0,13.0,13.0,1.0,1976.0,1.0,6.0,,108,5749864.0
19733,2014-07-24,37,22.0,8.0,9.0,5.0,1964.0,2.0,7.0,3.0,39,971808.0
24057,2014-10-01,64,64.0,3.0,17.0,6.0,2016.0,2.0,0.0,1.0,124,4860375.42616
59284,2013-01-25,31,21.0,1.0,,,,,,,2,4130184.0
50063,2013-12-28,30,17.0,4.0,5.0,2.0,1960.0,1.0,7.0,3.0,129,4413628.0
80697,2014-04-26,64,,6.0,17.0,1.0,,2.0,0.0,,72,5338465.28
56127,2014-10-11,637,637.0,18.0,19.0,4.0,2016.0,2.0,10.0,1.0,134,3826608.99728
57618,2013-06-27,64,,8.0,,,,,,,19,8024992.863039999
38702,2013-06-20,30,,5.0,,,,,,,102,2568002.64
13753,2014-05-21,57,33.0,7.0,22.0,1.0,1984.0,2.0,9.0,2.0,9,7572004.0
85467,2012-06-25,42,28.0,9.0,,,,,,,85,5668880.0
13182,2015-04-20,150,86.0,5.0,19.0,4.0,2003.0,4.0,20.0,3.0,1,36442800.0
53255,2012-09-23,32,17.0,4.0,,,,,,,106,5223468.0
68739,2015-01-10,29,16.0,4.0,5.0,2.0,1965.0,1.0,5.0,3.0,40,4373136.0
50288,2012-10-24,44,27.0,5.0,,,,,,,135,4656580.0
45417,2013-01-01,58,29.0,12.0,,,,,,,105,4192574.0736
43760,2014-10-22,67,46.0,16.0,16.0,5.0,1997.0,3.0,8.0,2.0,135,7126592.0
48293,2014-02-24,53,32.0,4.0,14.0,1.0,1996.0,2.0,9.0,2.0,60,6235768.0
67696,2014-09-15,64,,7.0,1.0,1.0,,2.0,1.0,1.0,105,5535685.6152
62167,2014-12-08,35,,2.0,3.0,2.0,,1.0,1.0,,87,2514343.45144
54815,2014-11-07,47,28.0,3.0,12.0,1.0,1980.0,2.0,6.0,2.0,117,6316752.0
85966,2014-12-20,37,37.0,20.0,22.0,1.0,2016.0,1.0,1.0,1.0,101,2803181.79568
74384,2013-04-24,31,19.0,2.0,,,,,,,52,4154479.2
69012,2013-06-22,65,35.0,2.0,,,,,,,4,17816480.0
76103,2014-03-14,45,28.0,1.0,9.0,1.0,1968.0,2.0,6.0,3.0,43,5911832.0
13161,2012-02-26,38,19.0,12.0,,,,,,,54,1619680.0
26632,2014-05-25,79,79.0,7.0,17.0,1.0,0.0,3.0,0.0,1.0,124,5525410.3652800005
34132,2013-11-15,51,29.0,3.0,12.0,1.0,1995.0,2.0,8.0,4.0,60,7410036.0
33887,2014-05-21,38,20.0,2.0,14.0,1.0,1989.0,1.0,8.0,2.0,48,3644280.0
97401,2013-10-12,67,34.0,4.0,5.0,2.0,1934.0,2.0,11.0,3.0,20,10770872.0
83278,2015-05-26,57,,15.0,18.0,1.0,,2.0,0.0,,70,7211653.5444
14301,2014-04-09,83,45.0,7.0,22.0,1.0,2007.0,3.0,10.0,3.0,74,8746272.0
38062,2013-07-17,68,68.0,12.0,,,,,,,102,4378553.8296
69318,2012-10-14,55,55.0,13.0,,,,,,,10,5562643.56912
60563,2013-06-08,87,87.0,4.0,,,,,,,102,5236627.9
95900,2014-04-09,62,,9.0,17.0,1.0,,2.0,1.0,,103,5481065.9564000005
96534,2014-12-12,38,,3.0,19.0,4.0,,1.0,1.0,1.0,70,5679435.4545599995
13246,2015-01-30,179,179.0,3.0,3.0,5.0,2007.0,3.0,0.0,1.0,101,6883640.0
26665,2014-10-03,38,18.0,3.0,16.0,1.0,1974.0,1.0,10.0,2.0,20,6478720.0
69718,2014-04-12,86,47.0,16.0,17.0,1.0,2010.0,3.0,9.0,3.0,76,809840.0
89284,2012-08-18,44,29.0,1.0,,,,,,,12,4697072.0
35350,2014-02-26,53,30.0,9.0,14.0,1.0,1989.0,2.0,8.0,2.0,74,5749864.0
45499,2013-08-02,82,82.0,18.0,,,,,,,65,9426745.728880001
77998,2014-10-16,35,19.0,7.0,12.0,5.0,1967.0,1.0,9.0,4.0,35,6559704.0
58091,2012-03-07,76,45.0,4.0,,,,,,,134,14172200.0
57769,2014-02-25,64,63.0,7.0,7.0,6.0,2015.0,3.0,0.0,1.0,87,3336571.57392
93341,2013-04-02,43,,14.0,,,,,,,105,3432101.92
15922,2012-02-25,36,19.0,10.0,,,,,,,115,5506912.0
49566,2013-09-20,30,29.0,3.0,5.0,2.0,1959.0,1.0,6.0,2.0,61,4170676.0
10560,2012-02-21,41,26.0,5.0,,,,,,,34,1457712.0
22197,2015-02-01,32,17.0,12.0,12.0,1.0,1970.0,1.0,9.0,2.0,28,5061500.0
45911,2014-08-31,113,64.0,8.0,16.0,4.0,2009.0,3.0,16.0,3.0,90,6073800.0
23539,2015-06-18,36,18.0,13.0,22.0,1.0,1983.0,1.0,9.0,2.0,35,5830848.0
18562,2012-08-10,37,19.0,8.0,,,,,,,45,4332644.0
82199,2014-03-05,47,27.0,9.0,9.0,1.0,1972.0,2.0,5.0,2.0,36,5021008.0
63566,2015-01-13,44,28.0,1.0,5.0,5.0,1959.0,2.0,6.0,2.0,30,5425928.0
29421,2014-12-20,35,19.0,7.0,12.0,5.0,1969.0,1.0,9.0,3.0,69,5344944.0
15704,2011-12-27,38,18.0,2.0,,,,,,,34,3320344.0
59371,2014-07-29,38,20.0,6.0,14.0,1.0,1985.0,1.0,8.0,3.0,13,5182976.0
92577,2013-05-13,70,,5.0,,,,,,,102,4371273.368
76766,2015-06-22,75,44.0,13.0,17.0,1.0,1985.0,3.0,10.0,,133,13767280.0
82942,2014-07-11,134,,1.0,3.0,5.0,2015.0,3.0,1.0,,102,8120370.9592
70659,2012-11-26,43,38.0,,,,,,,,105,3135093.1
82480,2015-04-12,38,,15.0,17.0,1.0,0.0,1.0,10.0,,103,4277259.85224
67460,2013-01-27,33,,4.0,,,,,,,102,2721062.4
19391,2014-08-26,42,20.0,9.0,18.0,2.0,2015.0,1.0,10.0,1.0,19,5232525.25056
67970,2013-07-17,90,48.0,18.0,25.0,1.0,2010.0,2.0,15.0,3.0,94,4211168.0
99632,2014-08-27,42,27.0,1.0,5.0,1.0,1964.0,2.0,5.0,2.0,15,4899532.0
48050,2012-10-25,36,18.0,7.0,,,,,,,128,3239360.0
48660,2013-01-18,52,,17.0,,,,,,,72,3842623.5832800004
68219,2013-06-26,48,,5.0,,,,,,,102,3168337.0319999997
41232,2014-03-11,39,18.0,13.0,17.0,1.0,2005.0,1.0,8.0,2.0,52,6098095.2
62889,2014-06-04,44,28.0,4.0,9.0,1.0,1972.0,2.0,6.0,2.0,124,5506912.0
80089,2013-12-22,52,29.0,16.0,22.0,5.0,1978.0,2.0,7.0,3.0,120,5425928.0
49705,2013-10-30,38,18.0,4.0,16.0,1.0,1981.0,1.0,8.0,3.0,22,5101992.0
73159,2013-12-28,29,15.0,9.0,12.0,1.0,1971.0,1.0,6.0,,10,3968216.0
18759,2013-12-30,91,64.0,1.0,5.0,2.0,1952.0,4.0,8.0,3.0,34,12390552.0
83663,2015-04-06,52,31.0,5.0,12.0,1.0,1975.0,2.0,10.0,2.0,56,5830848.0
16300,2014-02-23,53,31.0,15.0,16.0,1.0,1983.0,2.0,8.0,2.0,123,809840.0
60891,2015-03-10,64,33.0,5.0,17.0,4.0,2015.0,2.0,12.0,1.0,72,5493954.56
18572,2015-01-14,43,21.0,5.0,17.0,1.0,1976.0,1.0,8.0,2.0,32,7126592.0
35698,2015-01-03,99,62.0,7.0,22.0,1.0,1988.0,4.0,10.0,2.0,60,10770872.0
93669,2013-12-07,80,47.0,13.0,14.0,1.0,1989.0,3.0,8.0,3.0,48,6478720.0
59761,2015-03-29,53,30.0,5.0,14.0,2.0,1975.0,2.0,8.0,3.0,85,8503320.0
32221,2015-01-24,77,44.0,11.0,14.0,1.0,2011.0,3.0,8.0,3.0,50,2429520.0
56007,2013-04-04,82,,15.0,,,,,,,65,8340339.7
70147,2014-02-02,38,22.0,11.0,12.0,1.0,1968.0,1.0,6.0,3.0,118,5263960.0
60844,2013-11-27,98,60.0,4.0,16.0,1.0,1982.0,4.0,9.0,2.0,134,14739088.0
17459,2014-06-24,33,16.0,4.0,5.0,2.0,1960.0,1.0,5.0,2.0,12,4697072.0
77290,2013-08-14,62,,8.0,,,,,,,102,3879838.1608
34318,2013-09-17,53,31.0,11.0,17.0,1.0,,2.0,9.0,,124,6073800.0
43003,2013-08-15,37,19.0,13.0,17.0,1.0,2004.0,1.0,7.0,3.0,18,4778056.0
86202,2013-12-06,46,28.0,5.0,5.0,2.0,1966.0,2.0,5.0,3.0,121,809840.0
51541,2012-12-01,44,28.0,9.0,,,,,,,143,4980516.0
87221,2013-09-08,39,,9.0,,,,,,,72,3227018.0384
24224,2014-05-15,40,38.0,2.0,17.0,1.0,2014.0,1.0,1.0,1.0,72,3563296.0
70841,2015-01-12,38,38.0,4.0,17.0,4.0,,1.0,1.0,1.0,71,7043900.047439999
48411,2012-07-03,36,18.0,10.0,,,,,,,134,5506912.0
34385,2012-09-21,44,27.0,7.0,,,,,,,124,4859040.0
44338,2014-11-11,45,28.0,2.0,5.0,1.0,1967.0,2.0,5.0,3.0,56,4697072.0
36493,2014-02-19,71,50.0,3.0,8.0,2.0,1937.0,3.0,7.0,,7,12552520.0
22198,2012-06-27,57,30.0,15.0,,,,,,,37,4859040.0
58711,2013-10-06,42,,10.0,1.0,1.0,,1.0,1.0,1.0,90,2515225.3672
65917,2014-10-23,37,37.0,5.0,1.0,1.0,2016.0,1.0,1.0,1.0,134,2679737.88448
42265,2014-04-26,41,21.0,14.0,14.0,1.0,1991.0,1.0,8.0,2.0,120,3644280.0
38435,2015-01-20,56,36.0,6.0,16.0,1.0,1972.0,3.0,6.0,3.0,133,10446936.0
38123,2014-11-04,29,29.0,4.0,4.0,4.0,0.0,1.0,0.0,1.0,135,1857297.58392
91582,2014-01-10,34,20.0,4.0,9.0,2.0,1969.0,2.0,6.0,,61,4373136.0
78630,2014-06-08,49,46.0,3.0,9.0,1.0,2015.0,1.0,1.0,1.0,97,2924544.4180799997
59183,2015-04-15,60,32.0,16.0,17.0,1.0,2014.0,2.0,12.0,2.0,39,1619680.0
87795,2014-12-09,53,30.0,6.0,12.0,1.0,1983.0,2.0,8.0,2.0,117,7369544.0
76683,2013-11-09,61,29.0,12.0,15.0,4.0,2013.0,2.0,1.0,1.0,134,4549895.7276
64986,2013-01-07,68,,8.0,,,,,,,102,4673424.672
12260,2013-04-21,74,43.0,5.0,,,,,,,45,7045608.0
71627,2012-03-05,38,20.0,3.0,,,,,,,10,4211168.0
58027,2012-07-22,31,18.0,5.0,,,,,,,134,5749864.0
82595,2014-10-25,57,38.0,2.0,9.0,1.0,1970.0,3.0,6.0,2.0,17,809840.0
20256,2012-09-04,52,30.0,11.0,,,,,,,38,6600196.0
22100,2013-06-10,59,,3.0,,,,,,,102,3688205.7216
93629,2014-06-14,79,45.0,2.0,17.0,1.0,2013.0,3.0,12.0,2.0,27,809840.0
90632,2012-12-07,71,48.0,2.0,,,,,,,31,9313160.0
55453,2015-04-12,38,38.0,8.0,8.0,1.0,2015.0,1.0,1.0,1.0,103,4349665.217119999
40906,2013-07-15,46,30.0,9.0,,,,,,,21,5223468.0
81434,2014-05-08,52,52.0,17.0,17.0,1.0,2014.0,2.0,1.0,1.0,103,4960108.84184
85743,2014-04-06,60,,15.0,25.0,1.0,,2.0,1.0,,94,4588018.9456
18890,2014-09-07,63,44.0,7.0,9.0,1.0,1967.0,3.0,5.0,3.0,118,7450528.0
84452,2014-12-17,34,34.0,7.0,17.0,1.0,2015.0,1.0,10.0,1.0,86,2926243.4624
85837,2012-03-01,32,18.0,7.0,,,,,,,19,3482312.0
28007,2014-07-19,58,44.0,9.0,9.0,2.0,1968.0,3.0,5.0,2.0,44,1619680.0
68786,2015-04-23,63,,2.0,17.0,1.0,,2.0,0.0,,103,6831340.5328
63191,2013-10-01,46,27.0,5.0,5.0,1.0,1969.0,2.0,5.0,2.0,140,4859040.0
66689,2013-07-10,46,30.0,6.0,,,,,,,71,5749864.0
39096,2012-06-18,30,14.0,6.0,,,,,,,53,5344944.0
50427,2015-07-21,60,44.0,2.0,9.0,1.0,1968.0,3.0,6.0,2.0,32,1619680.0
35351,2013-04-02,53,31.0,12.0,,,,,,,55,7531512.0
77380,2012-06-19,51,28.0,2.0,,,,,,,83,4875236.8
43076,2013-04-24,53,32.0,23.0,,,,,,,110,8908240.0
31896,2014-03-25,41,20.0,5.0,12.0,1.0,1981.0,1.0,8.0,2.0,42,3725264.0
31192,2012-09-01,35,20.0,9.0,,,,,,,129,4859040.0
65686,2014-12-06,40,,7.0,17.0,1.0,0.0,1.0,0.0,1.0,124,3896198.5484800003
21490,2013-10-08,39,20.0,12.0,22.0,1.0,2000.0,1.0,10.0,3.0,60,5182976.0
71171,2014-02-16,41,20.0,6.0,14.0,1.0,1995.0,1.0,8.0,3.0,60,5344944.0
97595,2013-07-01,37,38.0,8.0,,,,,,,72,2933617.0556
59999,2013-06-16,54,31.0,7.0,10.0,1.0,1995.0,2.0,9.0,3.0,60,7369544.0
12450,2012-01-20,76,45.0,13.0,,,,,,,144,1052792.0
73174,2014-12-06,56,38.0,5.0,5.0,1.0,1969.0,3.0,5.0,2.0,43,5830848.0
24041,2012-11-03,70,48.0,8.0,,,,,,,57,11471383.6
72266,2013-07-07,41,18.0,14.0,,,,,,,105,3531307.32
43074,2012-09-25,71,,4.0,,,,,,,105,4462636.27744
43500,2014-12-24,40,17.0,9.0,17.0,1.0,2006.0,1.0,8.0,3.0,48,4332644.0
83172,2015-02-20,72,43.0,5.0,14.0,1.0,2002.0,3.0,10.0,4.0,67,11985632.0
19482,2013-09-26,100,70.0,10.0,12.0,2.0,1933.0,4.0,9.0,3.0,35,7766365.6
20751,2015-06-20,50,1.0,18.0,20.0,4.0,2015.0,1.0,1.0,1.0,49,5952324.0
99541,2014-10-20,36,15.0,14.0,22.0,6.0,2013.0,1.0,9.0,3.0,10,4556078.856000001
78999,2015-01-09,38,18.0,6.0,14.0,1.0,2009.0,1.0,7.0,,128,7150887.2
78133,2014-11-02,73,43.0,13.0,17.0,1.0,1986.0,3.0,10.0,2.0,31,11904648.0
98250,2012-04-11,38,19.0,4.0,,,,,,,60,4778056.0
72315,2014-09-19,45,30.0,2.0,5.0,1.0,1963.0,2.0,5.0,2.0,52,5385436.0
74283,2012-09-22,77,,6.0,,,,,,,102,4739183.68
31282,2011-11-10,93,54.0,5.0,,,,,,,51,9426537.6
29026,2014-06-08,31,17.0,4.0,5.0,1.0,1966.0,1.0,5.0,,124,3968216.0
31498,2013-11-06,63,41.0,4.0,6.0,2.0,1928.0,3.0,8.0,2.0,29,12410798.0
79858,2014-12-02,61,,8.0,1.0,3.0,,2.0,10.0,,102,5613116.84712
98757,2014-04-17,34,34.0,2.0,1.0,4.0,2014.0,1.0,1.0,1.0,96,1423212.8159999999
38749,2012-03-07,45,28.0,7.0,,,,,,,75,4940024.0
71380,2012-07-20,35,19.0,3.0,,,,,,,145,4940024.0
40530,2015-01-07,57,40.0,5.0,5.0,2.0,1972.0,3.0,5.0,2.0,138,5021008.0
72971,2014-01-06,51,33.0,2.0,9.0,1.0,1972.0,3.0,5.0,3.0,135,5830848.0
33305,2014-09-13,35,19.0,6.0,16.0,1.0,,1.0,8.0,3.0,17,5223468.0
41956,2014-12-23,38,19.0,5.0,5.0,1.0,1982.0,1.0,9.0,3.0,97,809840.0
76410,2012-03-25,53,32.0,10.0,,,,,,,2,8908240.0
20692,2012-02-27,56,55.0,1.0,,,,,,,52,6478720.0
74344,2013-08-13,62,32.0,4.0,12.0,1.0,2005.0,2.0,12.0,2.0,45,7288560.0
83593,2015-02-17,58,31.0,12.0,14.0,1.0,1993.0,2.0,10.0,3.0,48,6235768.0
64988,2014-04-03,34,19.0,9.0,9.0,1.0,1970.0,1.0,6.0,2.0,17,4231414.0
25915,2014-04-23,32,18.0,1.0,9.0,1.0,1976.0,1.0,6.0,3.0,37,4251660.0
68174,2012-12-28,38,19.0,13.0,,,,,,,27,809840.0
22965,2012-01-06,74,45.0,13.0,,,,,,,38,7693480.0
79878,2014-04-16,100,72.0,2.0,5.0,2.0,1958.0,4.0,9.0,2.0,140,11823664.0
79042,2015-02-16,68,,12.0,17.0,1.0,,2.0,1.0,1.0,101,4277756.28416
15506,2012-10-27,50,,3.0,,,,,,,102,3680722.8
44134,2013-01-01,50,50.0,3.0,,,,,,,101,2967354.18016
87350,2014-06-28,50,23.0,16.0,16.0,1.0,2004.0,1.0,11.0,3.0,77,9515620.0
73642,2013-10-10,55,40.0,4.0,5.0,2.0,1963.0,3.0,5.0,2.0,122,7936432.0
62042,2014-06-17,54,41.0,5.0,3.0,1.0,1962.0,3.0,5.0,2.0,110,5766060.8
52200,2014-03-24,38,17.0,16.0,18.0,6.0,2013.0,1.0,10.0,1.0,102,3514705.6
83100,2014-11-13,55,35.0,3.0,8.0,2.0,1960.0,2.0,7.0,2.0,1,10284968.0
97079,2015-04-21,56,56.0,17.0,19.0,1.0,0.0,2.0,1.0,1.0,134,3970047.85808
96217,2014-06-04,55,24.0,19.0,25.0,6.0,2010.0,1.0,12.0,1.0,28,7843786.304
80203,2014-07-02,63,63.0,4.0,4.0,1.0,1.0,2.0,1.0,1.0,102,5624248.90776
76988,2013-07-29,45,29.0,2.0,,,,,,,34,4778056.0
89981,2014-05-11,57,37.0,7.0,9.0,1.0,1975.0,3.0,5.0,,82,6802656.0
48554,2014-02-13,31,19.0,2.0,5.0,2.0,1965.0,1.0,5.0,,39,4105888.8
62706,2014-05-25,60,,5.0,1.0,1.0,,2.0,1.0,,48,5029106.4
