id,population,indust_part,preschool_facilities,school_facilities,hospital_beds_raion,healthcare_facilities,university_num,sport_objects_facilities,additional_education_facilities,culture_objects_facilities,shopping_centers_facilities,office_num,green_part,prom_part,cafe_count,church_facilities,mosque,leisure_facilities
21751,83369,0.428825818,5,5,730.0,0,0,4,5,0,2,8,12.35,0.18,0,0,0,0
99882,102590,0.0,6,6,,0,0,3,1,0,5,0,41.1,0.0,0,0,0,0
83667,155427,0.041124634,8,9,,1,0,6,2,0,10,5,7.78,0.0,0,1,0,0
83411,142462,0.035145267,7,8,2620.0,0,0,5,2,0,3,3,22.61,0.0,5,0,0,0
52398,123280,0.042031587,7,9,1940.0,2,1,29,2,3,5,84,0.0,0.0,6,1,0,1
68826,73007,0.050272014,3,6,1020.0,0,1,4,3,0,3,14,0.89,8.54,3,0,0,0
41090,178473,0.069753361,9,10,,1,0,17,6,0,11,4,50.07,0.0,1,1,0,0
10996,101708,0.118537385,4,7,1183.0,1,0,5,1,0,0,1,45.16,0.0,0,2,0,0
55544,4001,0.007122317,0,0,,0,0,0,0,0,1,0,31.13,2.83,1,0,0,0
65641,112804,0.000991363,8,9,,1,1,14,2,0,9,3,15.21,0.0,7,3,0,1
13815,7122,0.017647053,0,0,,0,0,0,2,0,0,0,9.88,0.0,0,0,0,0
97983,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
65266,178264,0.041116354,11,13,,1,0,13,4,0,4,4,25.42,0.0,5,0,1,0
32829,83502,0.040242764,2,3,2729.0,3,0,9,3,0,1,11,9.18,0.0,1,1,0,0
35210,247469,0.090799103,13,14,,5,0,16,16,0,15,2,9.81,0.0,9,2,0,0
51186,13890,0.011654127,0,0,,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0
26259,247469,0.090799103,13,14,,5,0,16,16,0,15,2,9.37,2.04,16,0,0,0
50769,129207,0.0077202819999999985,6,6,,0,0,4,2,0,4,2,4.66,0.0,0,0,0,0
28472,4001,0.007122317,0,0,,0,0,0,0,0,1,0,31.13,2.83,1,0,0,0
76414,94564,0.219006007,4,4,,1,0,3,2,0,4,3,8.91,13.25,1,1,0,0
56980,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
98277,101708,0.118537385,4,7,1183.0,1,0,5,1,0,0,1,13.69,0.0,2,1,0,0
54803,103746,0.041365446,5,5,,1,0,1,0,0,4,0,3.87,0.0,3,0,0,0
33434,9553,0.072157581,0,0,,0,0,1,0,0,0,1,28.57,14.78,0,0,0,0
70863,94561,0.038692987000000005,4,4,1015.0,2,0,7,1,0,5,1,10.46,0.86,6,0,0,0
12235,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,14.0,0,1,0,0
97345,178473,0.069753361,9,10,,1,0,17,6,0,11,4,32.0,0.0,0,1,0,0
95046,145576,0.100455735,7,7,,1,0,7,2,0,6,0,32.03,0.0,0,0,0,0
17528,2693,0.004949358,0,0,,0,0,0,0,0,0,0,41.01,0.0,1,0,0,0
75493,155427,0.041124634,8,9,,1,0,6,2,0,10,5,7.72,0.0,0,1,0,0
82087,9553,0.072157581,0,0,,0,0,1,0,0,0,1,17.94,1.51,0,0,0,0
72257,13890,0.011654127,0,0,,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0
86659,156377,0.0,5,5,1145.0,3,0,1,2,0,5,0,0.0,0.0,1,0,0,0
62898,21819,0.075778755,0,0,,0,0,3,3,0,2,3,52.2,0.0,0,0,0,0
17664,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
77349,6161,0.005767451,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
82531,57107,0.174739084,4,6,100.0,0,0,5,10,0,3,9,27.94,0.0,9,2,0,0
76302,143661,0.127375905,6,7,,3,0,3,4,0,9,3,11.21,9.94,1,0,0,0
22520,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
64366,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,12,0,0,0
15825,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
22218,219609,0.033493708,10,11,1322.0,3,0,11,11,0,8,1,13.37,0.0,0,0,0,0
85768,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,7,0,0,0
46686,7122,0.017647053,0,0,,0,0,0,2,0,0,0,32.92,12.92,1,1,0,0
75433,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
56456,166803,0.111627393,4,5,1970.0,2,0,18,4,0,3,8,14.07,0.0,4,0,0,0
29443,219609,0.033493708,10,11,1322.0,3,0,11,11,0,8,1,1.12,0.0,0,0,0,0
90851,78616,0.093442564,6,8,3300.0,2,1,11,1,0,4,5,5.73,25.95,3,1,1,0
92755,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,7,0,0,0
62316,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,2.21,0.0,1,0,0,0
42786,142243,0.000995363,8,8,,1,0,7,8,0,5,1,17.77,0.0,3,0,0,0
46401,81980,0.232205084,4,4,80.0,0,0,4,2,0,3,1,1.86,0.0,3,0,0,0
74929,178473,0.069753361,9,10,,1,0,17,6,0,11,4,24.91,0.0,1,1,0,0
54511,143661,0.127375905,6,7,,3,0,3,4,0,9,3,16.94,21.88,0,0,0,0
49162,2546,0.034656082000000005,0,0,,0,0,0,0,0,0,0,16.86,2.72,0,0,0,0
12288,142243,0.000995363,8,8,,1,0,7,8,0,5,1,1.37,0.0,1,0,0,0
61439,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
90365,38075,0.31019913,3,4,,0,0,0,0,0,0,1,6.17,0.0,2,0,0,0
18583,85083,0.034331497,6,7,,0,0,5,3,0,4,3,0.0,0.0,4,0,0,0
94482,80791,0.050755569,4,4,145.0,0,0,10,2,0,1,1,4.04,0.0,0,0,0,0
67020,104434,0.188783766,3,4,,0,0,10,1,0,1,4,7.75,0.0,5,0,0,0
41297,76284,0.313924552,4,6,3855.0,2,0,10,3,0,10,11,0.41,9.38,1,0,0,1
48592,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,6.13,14.19,0,0,0,0
73512,86206,0.122190486,3,3,1308.0,1,0,6,2,0,3,2,8.78,0.0,2,0,0,0
77701,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,14.0,0,1,0,0
37011,247469,0.090799103,13,14,,5,0,16,16,0,15,2,11.66,0.0,6,0,0,0
51304,9553,0.072157581,0,0,,0,0,1,0,0,0,1,17.94,1.51,0,0,0,0
43987,125111,0.019508796,8,8,176.0,5,1,12,5,1,5,11,6.0,0.0,0,0,0,0
51185,77878,0.195781053,4,8,,3,0,2,2,0,2,6,17.76,56.47,1,0,0,0
39408,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
70492,132349,0.130617806,6,6,900.0,1,0,12,2,0,9,9,8.45,0.0,2,0,0,0
76374,178473,0.069753361,9,10,,1,0,17,6,0,11,4,50.07,0.0,1,1,0,0
30734,85956,0.319809354,4,4,2857.0,5,1,14,4,0,8,16,0.0,24.25,6,1,0,0
17696,94561,0.038692987000000005,4,4,1015.0,2,0,7,1,0,5,1,2.8,0.0,2,0,0,0
94224,178264,0.041116354,11,13,,1,0,13,4,0,4,4,14.65,0.0,2,0,1,0
49352,165727,0.13321533300000002,10,13,1406.0,3,0,13,1,0,4,3,14.91,0.0,2,1,0,0
36437,57999,0.015016892,3,3,2890.0,0,1,14,4,0,8,59,22.04,0.0,2,2,0,0
10614,122873,0.175054867,4,4,,1,0,6,0,0,0,3,10.63,0.0,2,0,0,0
74999,145088,0.050900058,6,6,30.0,2,0,8,3,0,3,1,0.28,15.77,0,0,0,0
33139,142243,0.000995363,8,8,,1,0,7,8,0,5,1,15.95,0.0,3,0,0,0
16863,143661,0.127375905,6,7,,3,0,3,4,0,9,3,0.07,0.0,0,0,0,0
50328,165727,0.13321533300000002,10,13,1406.0,3,0,13,1,0,4,3,31.69,0.0,2,0,0,0
79436,73007,0.050272014,3,6,1020.0,0,1,4,3,0,3,14,6.9,0.0,11,1,0,0
35870,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,2.78,0.0,0,0,0,0
55105,178264,0.041116354,11,13,,1,0,13,4,0,4,4,8.91,0.0,0,0,0,0
67901,32241,0.211401214,0,0,,0,0,0,3,0,1,0,9.26,7.02,0,0,0,0
91546,165727,0.13321533300000002,10,13,1406.0,3,0,13,1,0,4,3,11.8,8.69,0,0,0,0
96824,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
18518,108171,0.037316452,7,9,562.0,4,2,25,2,0,10,93,0.0,0.2,2,0,0,1
43324,115352,0.049637257,5,8,229.0,1,0,6,1,1,3,0,0.0,42.47,0,0,0,0
19702,105663,0.161975568,4,5,4508.0,3,0,11,5,0,7,5,0.46,39.41,1,0,0,0
86142,100846,0.307466659,4,6,325.0,2,0,3,2,0,5,9,20.59,0.0,2,0,0,0
92199,125354,0.265088676,4,5,1937.0,3,0,6,4,0,2,0,14.72,0.0,1,0,0,0
87059,7122,0.017647053,0,0,,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0
52031,2546,0.034656082000000005,0,0,,0,0,0,0,0,0,0,16.86,2.72,0,0,0,0
37301,81980,0.232205084,4,4,80.0,0,0,4,2,0,3,1,24.97,0.0,3,0,0,0
62999,178264,0.041116354,11,13,,1,0,13,4,0,4,4,1.38,0.0,3,0,0,0
67992,78810,0.43788524,3,3,1084.0,0,0,3,2,0,5,3,0.0,5.01,1,1,0,0
36159,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,7,0,0,0
53751,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,2.13,45.24,0,1,0,0
27882,175518,0.300322518,4,4,,1,0,10,3,0,9,6,24.41,0.0,1,0,0,0
48587,76156,0.246031548,5,5,2715.0,3,1,7,6,0,3,4,3.12,0.0,2,1,0,0
87769,139322,0.225824954,7,7,1548.0,3,0,13,0,0,2,7,0.0,0.0,3,0,0,0
45145,28179,0.0,3,4,562.0,1,0,5,1,1,8,37,0.36,0.0,59,1,0,1
61294,38075,0.31019913,3,4,,0,0,0,0,0,0,1,38.24,13.28,1,0,0,0
85526,105663,0.161975568,4,5,4508.0,3,0,11,5,0,7,5,4.54,33.55,9,0,0,0
93319,32241,0.211401214,0,0,,0,0,0,3,0,1,0,0.46,25.8,0,1,0,0
73259,165727,0.13321533300000002,10,13,1406.0,3,0,13,1,0,4,3,3.47,0.0,0,0,0,0
83926,81887,0.020741326,4,8,1340.0,2,0,12,1,0,5,5,5.16,0.0,1,1,0,0
18062,123000,0.0,5,5,2672.0,0,2,4,2,0,2,2,5.69,0.0,8,1,0,0
94682,64931,0.16909109,6,8,,2,0,5,2,0,5,10,4.8,47.66,2,0,0,0
65704,101982,0.333891544,6,6,,0,0,7,3,0,0,1,9.06,28.18,0,0,0,0
89101,174831,0.037177818,7,7,2300.0,1,0,7,7,0,7,1,24.02,0.0,0,0,0,0
84615,130396,0.002211665,5,6,,1,0,3,2,0,5,3,6.74,0.0,4,1,0,0
91051,87713,0.458174486,4,4,1130.0,1,0,6,2,0,5,1,10.78,13.16,1,0,0,0
97439,115352,0.049637257,5,8,229.0,1,0,6,1,1,3,0,0.06,0.0,3,0,0,0
92649,39873,0.07542368,0,0,,0,0,3,2,0,0,0,32.11,11.38,1,2,0,0
92034,9553,0.072157581,0,0,,0,0,1,0,0,0,1,27.33,1.6,0,1,0,0
26210,78810,0.43788524,3,3,1084.0,0,0,3,2,0,5,3,0.11,4.07,0,0,0,0
92288,64931,0.16909109,6,8,,2,0,5,2,0,5,10,3.56,44.85,1,0,0,0
19528,112221,0.282797669,5,5,,0,0,5,3,0,6,2,0.0,71.7,0,0,0,0
98958,78616,0.093442564,6,8,3300.0,2,1,11,1,0,4,5,0.0,0.0,3,1,1,0
43711,57995,0.051942062,2,2,800.0,2,0,6,0,0,0,7,4.22,29.69,10,0,0,0
81595,9553,0.072157581,0,0,,0,0,1,0,0,0,1,27.33,1.6,0,1,0,0
30428,67710,0.081943463,5,7,,1,0,10,0,0,4,20,7.2,0.0,15,0,0,1
27003,85956,0.319809354,4,4,2857.0,5,1,14,4,0,8,16,0.0,28.36,0,0,0,0
75479,72131,0.158249043,4,5,,1,0,4,2,0,0,0,14.68,0.0,1,0,0,0
17672,78810,0.43788524,3,3,1084.0,0,0,3,2,0,5,3,0.11,4.07,0,0,0,0
33755,178473,0.069753361,9,10,,1,0,17,6,0,11,4,12.06,0.0,2,0,0,0
64217,105663,0.161975568,4,5,4508.0,3,0,11,5,0,7,5,0.0,2.8,11,1,0,0
88772,77878,0.195781053,4,8,,3,0,2,2,0,2,6,3.81,1.98,5,0,1,0
66103,80917,0.036122292,3,4,1036.0,1,0,11,3,0,1,0,17.86,0.0,1,0,0,0
10207,39873,0.07542368,0,0,,0,0,3,2,0,0,0,49.0,3.56,0,1,0,0
24860,4001,0.007122317,0,0,,0,0,0,0,0,1,0,11.36,6.26,2,0,0,0
89486,79576,0.101872465,5,5,,3,0,4,3,0,3,3,14.47,0.0,0,0,0,0
57388,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
65066,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,0.0,0.0,0,1,0,0
94447,4001,0.007122317,0,0,,0,0,0,0,0,1,0,3.33,3.7,2,0,0,0
60416,72131,0.158249043,4,5,,1,0,4,2,0,0,0,4.06,0.0,1,0,0,0
34264,51455,0.060753049,2,2,520.0,0,0,3,0,0,7,2,2.07,20.49,3,0,0,0
71456,4001,0.007122317,0,0,,0,0,0,0,0,1,0,86.33,0.0,0,0,0,0
48618,85083,0.034331497,6,7,,0,0,5,3,0,4,3,13.05,13.85,1,0,0,0
74069,100846,0.307466659,4,6,325.0,2,0,3,2,0,5,9,28.08,0.67,3,0,0,0
91699,132349,0.130617806,6,6,900.0,1,0,12,2,0,9,9,0.0,0.0,1,0,0,0
95813,4001,0.007122317,0,0,,0,0,0,0,0,1,0,91.53,0.0,0,0,0,0
62298,118945,0.012338886,6,7,2078.0,2,0,7,0,0,4,1,0.0,3.06,0,0,0,0
21998,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
49232,123000,0.0,5,5,2672.0,0,2,4,2,0,2,2,5.03,0.0,0,0,0,0
30049,145088,0.050900058,6,6,30.0,2,0,8,3,0,3,1,0.0,0.0,2,0,0,0
63062,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,7,0,0,0
22515,83369,0.428825818,5,5,730.0,0,0,4,5,0,2,8,4.58,0.0,0,0,0,0
69905,125354,0.265088676,4,5,1937.0,3,0,6,4,0,2,0,10.27,0.0,0,0,0,0
51467,9553,0.072157581,0,0,,0,0,1,0,0,0,1,11.01,0.0,0,1,0,0
43414,156377,0.0,5,5,1145.0,3,0,1,2,0,5,0,1.95,0.0,0,0,0,0
90456,21819,0.075778755,0,0,,0,0,3,3,0,2,3,11.66,0.97,0,1,0,0
43600,64317,0.014423114,1,1,,0,0,2,1,0,3,4,14.0,0.0,1,0,0,0
43936,76308,0.14966637300000002,2,3,4087.0,4,0,6,3,0,1,2,5.52,9.88,5,1,0,0
67160,142243,0.000995363,8,8,,1,0,7,8,0,5,1,0.0,4.7,1,0,0,0
86181,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,14.0,0,1,0,0
49819,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
68336,129207,0.0077202819999999985,6,6,,0,0,4,2,0,4,2,6.52,0.0,3,0,0,0
76858,51455,0.060753049,2,2,520.0,0,0,3,0,0,7,2,7.03,18.6,1,0,0,0
42027,61039,0.0,5,5,620.0,1,1,9,5,0,2,5,29.03,0.0,7,0,0,0
87021,125354,0.265088676,4,5,1937.0,3,0,6,4,0,2,0,3.95,0.0,4,0,0,0
11458,81887,0.020741326,4,8,1340.0,2,0,12,1,0,5,5,11.71,0.0,3,0,0,0
31625,165727,0.13321533300000002,10,13,1406.0,3,0,13,1,0,4,3,1.09,0.0,0,0,0,0
57191,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,44.29,11.8,0,0,0,0
14319,64317,0.014423114,1,1,,0,0,2,1,0,3,4,0.0,0.0,8,0,0,0
97505,101708,0.118537385,4,7,1183.0,1,0,5,1,0,0,1,14.92,0.0,1,0,0,0
83143,9553,0.072157581,0,0,,0,0,1,0,0,0,1,27.33,1.6,0,1,0,0
36593,174831,0.037177818,7,7,2300.0,1,0,7,7,0,7,1,21.17,0.0,4,0,0,0
26675,103746,0.041365446,5,5,,1,0,1,0,0,4,0,4.73,0.0,2,0,0,0
60088,72131,0.158249043,4,5,,1,0,4,2,0,0,0,11.15,0.0,0,0,0,0
24317,78810,0.43788524,3,3,1084.0,0,0,3,2,0,5,3,0.0,27.26,0,0,0,0
37134,103746,0.041365446,5,5,,1,0,1,0,0,4,0,6.62,0.0,3,0,0,0
63492,155427,0.041124634,8,9,,1,0,6,2,0,10,5,14.7,0.0,8,0,0,0
17707,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,10.81,0.0,1,0,0,0
83290,85956,0.319809354,4,4,2857.0,5,1,14,4,0,8,16,0.0,44.2,0,0,0,0
19802,178264,0.041116354,11,13,,1,0,13,4,0,4,4,1.09,0.0,5,0,0,0
41402,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
25908,2546,0.034656082000000005,0,0,,0,0,0,0,0,0,0,100.0,0.0,0,0,0,0
61193,57999,0.015016892,3,3,2890.0,0,1,14,4,0,8,59,0.0,0.0,10,1,0,0
52672,7538,0.014072961,0,0,,0,0,0,0,0,0,0,21.14,0.0,0,0,0,0
73722,4001,0.007122317,0,0,,0,0,0,0,0,1,0,5.48,0.0,0,1,0,0
18132,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,0.0,1.62,1,0,0,0
45329,6161,0.005767451,0,0,,0,0,0,0,0,0,0,29.89,0.0,0,0,0,0
66637,80791,0.050755569,4,4,145.0,0,0,10,2,0,1,1,8.98,2.93,7,0,0,0
98673,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,41.39,4.04,0,0,0,0
42249,219609,0.033493708,10,11,1322.0,3,0,11,11,0,8,1,2.23,0.0,0,0,0,0
89576,41504,0.327018035,3,5,2500.0,1,0,15,0,0,0,23,0.0,8.02,16,1,0,0
35275,101708,0.118537385,4,7,1183.0,1,0,5,1,0,0,1,1.8,33.11,2,0,0,0
19849,111374,0.0,5,7,,2,0,6,0,0,5,1,46.69,0.0,1,0,0,0
11242,7122,0.017647053,0,0,,0,0,0,2,0,0,0,0.0,0.0,0,0,0,0
99628,87713,0.458174486,4,4,1130.0,1,0,6,2,0,5,1,3.12,12.26,2,0,0,0
58531,125111,0.019508796,8,8,176.0,5,1,12,5,1,5,11,0.84,0.0,2,1,0,0
43710,4001,0.007122317,0,0,,0,0,0,0,0,1,0,15.29,2.83,1,0,0,0
82475,122862,0.00016967599999999998,7,8,,1,0,5,0,0,1,0,13.23,0.0,0,0,0,0
57308,129207,0.0077202819999999985,6,6,,0,0,4,2,0,4,2,36.16,0.0,5,1,0,0
69471,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,14.0,0,1,0,0
87244,90114,0.0,6,6,30.0,2,0,6,1,0,8,0,41.35,0.0,1,0,0,0
72578,102726,0.0,5,8,4702.0,5,1,23,2,2,5,87,6.57,0.0,10,1,0,0
53528,73148,0.092290642,5,5,165.0,1,0,3,2,0,2,2,0.0,0.0,0,0,0,0
82401,81887,0.020741326,4,8,1340.0,2,0,12,1,0,5,5,10.15,0.0,4,2,0,0
68272,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
56014,7122,0.017647053,0,0,,0,0,0,2,0,0,0,9.88,0.0,0,0,0,0
64888,86206,0.122190486,3,3,1308.0,1,0,6,2,0,3,2,8.4,13.0,1,1,0,0
75488,86206,0.122190486,3,3,1308.0,1,0,6,2,0,3,2,4.72,0.0,2,0,0,0
57511,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,18.07,0,0,0,0
52225,130229,0.0,4,5,810.0,0,0,5,1,0,5,0,1.06,0.0,1,0,0,0
20605,28537,0.13012277,2,3,,0,0,1,0,0,0,0,0.0,0.3,1,0,0,0
42117,89971,0.306977489,4,4,1575.0,5,1,12,1,0,7,14,0.43,0.0,3,2,0,0
20867,73148,0.092290642,5,5,165.0,1,0,3,2,0,2,2,6.29,44.54,3,1,0,0
10113,132349,0.130617806,6,6,900.0,1,0,12,2,0,9,9,4.4,4.22,2,0,0,0
51546,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,42.63,5.76,0,0,0,0
45823,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,8.93,0.0,0,0,0,1
13638,157010,0.194489265,6,7,125.0,3,0,5,3,0,5,3,0.0,0.0,2,0,0,0
64757,142462,0.035145267,7,8,2620.0,0,0,5,2,0,3,3,0.05,10.99,2,1,0,0
94560,145088,0.050900058,6,6,30.0,2,0,8,3,0,3,1,47.87,0.0,0,0,0,0
30951,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
22122,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
73793,102618,0.1363303,4,5,262.0,3,0,6,4,0,6,10,1.58,0.0,1,1,0,0
40112,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
55521,106445,0.151346216,6,6,830.0,4,0,7,0,0,1,10,0.0,0.0,7,0,0,0
57164,178473,0.069753361,9,10,,1,0,17,6,0,11,4,0.0,0.0,7,0,0,0
83844,115352,0.049637257,5,8,229.0,1,0,6,1,1,3,0,9.08,22.82,0,0,0,0
81035,80917,0.036122292,3,4,1036.0,1,0,11,3,0,1,0,28.52,0.0,0,0,0,0
70157,32241,0.211401214,0,0,,0,0,0,3,0,1,0,9.26,7.02,0,0,0,0
92777,145576,0.100455735,7,7,,1,0,7,2,0,6,0,5.99,0.0,2,0,0,0
84504,21155,0.0,4,4,920.0,0,0,7,1,0,4,0,21.31,0.0,2,1,0,0
89967,19940,0.243204519,5,5,540.0,0,0,0,4,0,0,0,0.0,0.0,0,0,0,0
50236,102590,0.0,6,6,,0,0,3,1,0,5,0,41.1,0.0,0,0,0,0
69052,122873,0.175054867,4,4,,1,0,6,0,0,0,3,25.79,0.0,0,0,0,0
14626,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
21384,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,17.98,0,0,0,0
57096,4001,0.007122317,0,0,,0,0,0,0,0,1,0,1.44,0.0,0,1,0,0
94157,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,2.6,4.28,14,3,0,0
56915,32071,0.14890389099999998,3,3,1430.0,3,0,3,0,0,2,1,11.39,0.0,1,0,0,0
92735,13890,0.011654127,0,0,,0,0,0,1,0,0,0,0.0,0.0,1,0,0,0
21820,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,0.0,10.37,0,0,0,0
90735,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,3.95,12.74,0,0,0,0
34330,65972,0.212515361,1,1,628.0,3,0,7,4,0,7,16,5.32,5.68,19,4,0,1
24377,32241,0.211401214,0,0,,0,0,0,3,0,1,0,0.46,25.8,0,1,0,0
42570,4001,0.007122317,0,0,,0,0,0,0,0,1,0,15.29,2.83,1,0,0,0
72209,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,5.51,7.98,0,0,0,0
18209,78418,0.200146802,3,3,770.0,2,0,9,2,0,0,8,24.89,0.0,10,1,0,0
62880,142462,0.035145267,7,8,2620.0,0,0,5,2,0,3,3,9.17,0.0,1,0,0,0
12784,104434,0.188783766,3,4,,0,0,10,1,0,1,4,7.71,48.57,1,0,0,0
91440,178473,0.069753361,9,10,,1,0,17,6,0,11,4,50.07,0.0,1,1,0,0
73046,72131,0.158249043,4,5,,1,0,4,2,0,0,0,24.43,0.0,0,0,0,0
85241,6161,0.005767451,0,0,,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0
62921,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,7.57,1,1,0,0
87776,21155,0.0,4,4,920.0,0,0,7,1,0,4,0,31.46,0.0,4,0,0,0
42477,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,0.39,0.0,0,1,0,0
45712,113897,0.371148999,5,5,750.0,2,0,4,3,0,5,1,2.13,48.49,0,1,0,0
98567,145088,0.050900058,6,6,30.0,2,0,8,3,0,3,1,0.0,0.0,2,0,0,0
30353,94561,0.038692987000000005,4,4,1015.0,2,0,7,1,0,5,1,3.49,0.0,0,0,0,0
79695,48439,0.0006991189999999999,1,2,4129.0,0,0,10,3,1,3,24,19.96,0.87,20,0,0,0
53617,153248,0.135649789,5,5,350.0,3,0,11,3,0,11,6,3.89,0.0,5,1,0,0
23654,123000,0.0,5,5,2672.0,0,2,4,2,0,2,2,7.86,0.0,2,0,0,0
45229,143661,0.127375905,6,7,,3,0,3,4,0,9,3,0.0,5.08,2,0,0,0
58527,21819,0.075778755,0,0,,0,0,3,3,0,2,3,21.17,14.29,0,0,0,0
91615,143661,0.127375905,6,7,,3,0,3,4,0,9,3,0.0,16.63,1,0,0,0
24395,4001,0.007122317,0,0,,0,0,0,0,0,1,0,38.39,2.83,0,0,0,0
54257,94561,0.038692987000000005,4,4,1015.0,2,0,7,1,0,5,1,5.64,0.0,3,0,0,0
92549,7122,0.017647053,0,0,,0,0,0,2,0,0,0,1.48,0.0,0,0,0,0
60406,100846,0.307466659,4,6,325.0,2,0,3,2,0,5,9,7.24,2.93,4,0,0,0
78720,2546,0.034656082000000005,0,0,,0,0,0,0,0,0,0,100.0,0.0,0,0,0,0
40720,178264,0.041116354,11,13,,1,0,13,4,0,4,4,0.0,5.03,1,0,0,0
83194,71715,0.21843974,2,2,1450.0,4,0,4,1,0,7,6,21.52,0.0,1,1,0,0
29835,91100,0.341071945,5,9,2300.0,3,0,12,5,0,11,48,1.29,0.0,11,1,0,0
44829,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
44625,75377,7.81528e-05,4,4,1046.0,3,2,29,16,10,23,141,12.24,0.0,71,15,0,0
33016,21040,0.036270089,1,1,200.0,1,0,0,0,0,1,1,0.0,0.0,0,0,0,0
87681,9553,0.072157581,0,0,,0,0,1,0,0,0,1,17.94,1.51,0,0,0,0
67017,155572,6.99893e-05,5,5,240.0,1,0,7,3,0,16,1,0.0,5.04,0,0,0,0
56064,123000,0.0,5,5,2672.0,0,2,4,2,0,2,2,2.78,0.0,4,0,0,0
70782,104410,0.069660344,7,9,,1,0,8,4,0,2,4,23.16,0.0,0,0,0,0
72295,9553,0.072157581,0,0,,0,0,1,0,0,0,1,0.0,14.0,0,1,0,0
93233,85219,0.161531741,6,6,30.0,2,0,4,1,0,4,1,5.51,7.98,0,0,0,0
47271,67710,0.081943463,5,7,,1,0,10,0,0,4,20,11.7,0.4,29,0,0,0
15819,4001,0.007122317,0,0,,0,0,0,0,0,1,0,15.29,2.83,1,0,0,0
97995,130229,0.0,4,5,810.0,0,0,5,1,0,5,0,4.8,0.0,0,0,0,0
